Participant,Trial,Self,OtherConfidence,Others,ChoiceRed,correct,RT
129,28,0.7499298409644735,0.5,0.5,0,1,3296
129,34,0.49992984096447346,0.5,0.9999,0,1,2222
129,36,0.49992984096447346,0.5,0.5,0,1,10562
129,39,0.6249298409644735,0.99999,0.5,1,1,9120
129,40,0.24992984096447346,0.5,0.9999,0,0,35869
129,42,0.37492984096447346,0.99999,0.5,1,1,5359
129,43,0.24992984096447346,0.5,0.9999,1,1,3819
129,44,0.37492984096447346,0.5,0.75,1,1,107823
129,45,0.49992984096447346,0.5,0.5,1,1,13224
129,48,0.8749298409644735,0.99999,0.9999,1,0,2141
129,50,0.6249298409644735,0.99999,0.9999,1,1,1061
129,52,0.12492984096447346,0.5,0.25,0,1,3764
129,55,0.37492984096447346,0.5,0.5,0,1,3321
129,56,0.7499298409644735,0.5,0.75,1,1,3143
129,57,0.24992984096447346,0.99999,0.9999,1,1,1988
129,58,0.49992984096447346,0.5,0.75,1,1,57076
129,59,0.6249298409644735,0.99999,0.5,1,0,12271
129,61,0.37492984096447346,0.99999,0.75,1,1,1969
129,63,0.7499298409644735,0.99999,0.9999,1,1,1326
129,64,0.6249298409644735,0.5,0.9999,1,1,3138
129,65,0.12492984096447346,0.99999,0.5,0,1,4191
129,67,0.49992984096447346,0.99999,0.5,1,1,10190
129,68,0.24992984096447346,0.99999,0.5,1,0,5669
129,70,0.6249298409644735,0.5,0.5,0,1,11109
129,73,0.49992984096447346,0.99999,0.25,0,1,3065
129,79,0.7499298409644735,0.99999,0.5,1,0,1016
129,80,0.12492984096447346,0.99999,0.75,1,1,2549
129,83,0.24992984096447346,0.5,0.75,1,1,5348
129,84,0.49992984096447346,0.99999,0.9999,1,1,773
129,85,0.6249298409644735,0.99999,0.9999,1,1,758
129,88,0.6249298409644735,0.99999,0.75,1,1,6310
129,89,0.37492984096447346,0.99999,0.9999,1,0,841
129,90,0.24992984096447346,0.5,0.25,0,1,1024
129,92,0.8749298409644735,0.99999,0.9999,1,1,1687
129,93,0.12492984096447346,0.5,0.5,0,0,1692
129,96,0.8749298409644735,0.99999,0.75,1,1,2302
129,97,0.12492984096447346,0.99999,0.9999,1,1,2577
129,98,0.8749298409644735,0.5,0.5,1,0,61782
129,99,0.12492984096447346,0.5,0.9999,1,1,1451
129,101,0.37492984096447346,0.5,0.9999,1,1,1388
129,102,0.37492984096447346,0.99999,0.5,0,1,4881
129,105,0.8749298409644735,0.5,0.9999,1,1,975
130,1,0.12492984096447346,0.5,0.75,0,0,6096
130,4,0.49992984096447346,0,1e-4,1,0,6930
130,5,0.8749298409644735,0.5,0.25,1,1,2774
130,8,0.7499298409644735,0.99999,0.25,1,0,2519
130,10,0.12492984096447346,0,1e-4,0,1,2613
130,11,0.37492984096447346,0.5,0.25,0,0,1123
130,13,0.8749298409644735,0.5,0.75,1,1,1315
130,14,0.6249298409644735,0.5,0.25,1,1,4424
130,15,0.37492984096447346,0.99999,0.5,0,1,5611
130,19,0.37492984096447346,0.5,0.75,0,0,2876
130,20,0.24992984096447346,0.99999,0.25,0,0,2865
130,21,0.7499298409644735,0,1e-4,1,0,2151
130,22,0.49992984096447346,0.99999,0.25,1,1,3341
130,24,0.24992984096447346,0,1e-4,0,1,942
130,26,0.8749298409644735,0.5,0.75,1,0,3672
130,27,0.8749298409644735,0.5,0.25,1,0,2709
130,28,0.24992984096447346,0,1e-4,0,1,1802
130,31,0.37492984096447346,0,1e-4,0,0,1024
130,33,0.7499298409644735,0,1e-4,0,1,1171
130,34,0.6249298409644735,0,1e-4,1,0,6116
130,39,0.49992984096447346,0.5,0.5,0,0,5038
130,40,0.49992984096447346,0.5,0.5,1,1,1587
130,41,0.49992984096447346,0,1e-4,0,1,3225
130,44,0.12492984096447346,0.5,0.25,0,0,894
130,46,0.6249298409644735,0.5,0.25,1,0,2614
130,47,0.8749298409644735,0,1e-4,0,0,1244
130,51,0.6249298409644735,0.99999,0.5,1,0,2254
130,53,0.7499298409644735,0.99999,0.25,1,1,1331
130,55,0.8749298409644735,0,1e-4,0,0,248
130,56,0.8749298409644735,0.5,0.5,1,0,2019
130,57,0.7499298409644735,0.99999,0.5,1,1,2097
130,58,0.37492984096447346,0,1e-4,0,1,1780
130,59,0.24992984096447346,0.5,0.25,0,0,4276
130,62,0.49992984096447346,0.99999,0.5,0,0,2084
130,67,0.6249298409644735,0.5,0.5,1,1,2448
130,74,0.49992984096447346,0.5,0.25,0,0,2474
130,75,0.12492984096447346,0,1e-4,0,1,1147
130,76,0.8749298409644735,0.99999,0.75,0,1,2512
130,78,0.6249298409644735,0,1e-4,1,0,4097
130,79,0.49992984096447346,0.99999,0.25,0,1,4115
130,80,0.7499298409644735,0,1e-4,1,0,5472
130,81,0.24992984096447346,0.99999,0.5,0,1,1802
130,82,0.6249298409644735,0.99999,0.5,1,0,2974
130,83,0.24992984096447346,0.5,0.75,0,0,1988
130,85,0.12492984096447346,0,1e-4,0,1,914
130,87,0.24992984096447346,0,1e-4,0,1,1134
130,88,0.8749298409644735,0,1e-4,1,0,2352
130,89,0.24992984096447346,0.99999,0.25,0,1,2168
130,91,0.8749298409644735,0.99999,0.25,0,0,1004
130,93,0.49992984096447346,0,1e-4,1,0,2830
130,96,0.37492984096447346,0.99999,0.5,0,0,2264
130,97,0.6249298409644735,0.99999,0.75,1,1,891
130,98,0.37492984096447346,0,1e-4,0,1,977
130,99,0.8749298409644735,0.99999,0.5,1,0,1890
130,101,0.7499298409644735,0.99999,0.75,1,1,1404
130,102,0.6249298409644735,0,1e-4,0,0,1158
130,103,0.12492984096447346,0.99999,0.25,0,0,1146
130,105,0.7499298409644735,0.5,0.25,0,1,960
130,2,0.7499298409644735,0.5,0.5,1,0,2516
130,3,0.12492984096447346,0.5,0.75,0,0,2063
130,6,0.7499298409644735,0.5,0.9999,1,0,2224
130,7,0.7499298409644735,0.5,0.9999,1,1,2897
130,9,0.24992984096447346,0.5,0.5,0,1,3031
130,12,0.8749298409644735,0.99999,0.5,1,1,1893
130,16,0.49992984096447346,0.99999,0.75,1,1,4263
130,17,0.7499298409644735,0.99999,0.75,1,1,2100
130,18,0.49992984096447346,0.5,0.9999,0,0,6639
130,23,0.7499298409644735,0.5,0.5,1,1,1935
130,25,0.37492984096447346,0.99999,0.9999,1,1,1473
130,29,0.24992984096447346,0.5,0.5,0,0,2026
130,30,0.24992984096447346,0.5,0.9999,0,1,1657
130,32,0.6249298409644735,0.5,0.75,1,1,1974
130,35,0.8749298409644735,0.99999,0.9999,1,1,4744
130,36,0.12492984096447346,0.5,0.25,0,1,1100
130,37,0.37492984096447346,0.5,0.75,0,1,2839
130,38,0.24992984096447346,0.5,0.9999,0,0,2029
130,42,0.6249298409644735,0.5,0.75,1,1,959
130,43,0.12492984096447346,0.99999,0.5,0,0,1819
130,45,0.24992984096447346,0.99999,0.75,1,1,3047
130,48,0.37492984096447346,0.5,0.25,0,0,1305
130,49,0.49992984096447346,0.5,0.9999,1,1,5347
130,50,0.6249298409644735,0.99999,0.9999,1,1,1348
130,52,0.12492984096447346,0.99999,0.9999,0,0,1896
130,54,0.6249298409644735,0.99999,0.9999,1,1,1526
130,60,0.37492984096447346,0.5,0.9999,0,1,2125
130,61,0.49992984096447346,0.99999,0.75,1,1,1065
130,63,0.6249298409644735,0.5,0.9999,1,1,2348
130,64,0.8749298409644735,0.99999,0.9999,1,0,1329
130,65,0.7499298409644735,0.99999,0.9999,1,1,1091
130,66,0.12492984096447346,0.5,0.5,0,0,1798
130,68,0.12492984096447346,0.99999,0.5,0,1,1945
130,69,0.7499298409644735,0.5,0.75,1,1,1182
130,70,0.12492984096447346,0.5,0.9999,0,0,1913
130,71,0.37492984096447346,0.99999,0.25,0,0,1797
130,72,0.12492984096447346,0.99999,0.75,0,0,1136
130,73,0.49992984096447346,0.99999,0.9999,1,0,1175
130,77,0.24992984096447346,0.99999,0.75,0,1,2667
130,84,0.37492984096447346,0.5,0.5,0,1,1328
130,86,0.8749298409644735,0.5,0.9999,1,1,1219
130,90,0.49992984096447346,0.5,0.75,1,1,4104
130,92,0.12492984096447346,0.99999,0.9999,1,1,1309
130,94,0.6249298409644735,0.99999,0.25,1,0,10186
130,95,0.37492984096447346,0.99999,0.75,0,0,2938
130,100,0.37492984096447346,0.99999,0.9999,1,1,884
130,104,0.24992984096447346,0.99999,0.9999,1,1,688
131,4,0.6249298409644735,0.5,0.25,1,1,1380
131,5,0.12492984096447346,0.5,0.75,0,1,915
131,6,0.24992984096447346,0.5,0.5,0,1,1219
131,10,0.49992984096447346,0,1e-4,0,1,3371
131,13,0.6249298409644735,0,1e-4,1,0,1531
131,14,0.37492984096447346,0.5,0.25,0,0,1679
131,15,0.49992984096447346,0.5,0.5,1,0,8751
131,17,0.49992984096447346,0.99999,0.75,1,0,2567
131,18,0.7499298409644735,0.99999,0.25,1,1,2272
131,19,0.12492984096447346,0.5,0.25,0,1,1383
131,20,0.49992984096447346,0.99999,0.25,0,1,1955
131,24,0.8749298409644735,0,1e-4,1,1,1029
131,25,0.37492984096447346,0.5,0.25,0,1,8085
131,26,0.49992984096447346,0,1e-4,0,0,2365
131,27,0.12492984096447346,0.5,0.75,0,0,1990
131,31,0.24992984096447346,0,1e-4,0,1,1054
131,37,0.37492984096447346,0,1e-4,0,1,721
131,38,0.37492984096447346,0.99999,0.5,0,0,1254
131,42,0.7499298409644735,0,1e-4,1,0,987
131,45,0.12492984096447346,0,1e-4,0,0,796
131,47,0.24992984096447346,0,1e-4,0,1,635
131,48,0.7499298409644735,0.5,0.5,1,0,772
131,49,0.7499298409644735,0,1e-4,1,0,1596
131,51,0.6249298409644735,0.5,0.25,1,1,5939
131,53,0.49992984096447346,0.99999,0.25,0,1,2811
131,55,0.24992984096447346,0,1e-4,0,1,2107
131,56,0.12492984096447346,0.99999,0.75,0,0,14551
131,58,0.49992984096447346,0.5,0.75,0,0,14806
131,59,0.37492984096447346,0.99999,0.5,0,0,4074
131,61,0.7499298409644735,0,1e-4,1,0,1678
131,65,0.24992984096447346,0.5,0.75,0,0,840
131,67,0.49992984096447346,0.99999,0.75,1,1,4332
131,68,0.37492984096447346,0,1e-4,0,1,2190
131,72,0.37492984096447346,0,1e-4,0,1,2971
131,74,0.37492984096447346,0.5,0.5,0,1,1496
131,75,0.37492984096447346,0.99999,0.75,0,0,2372
131,77,0.8749298409644735,0,1e-4,1,0,4662
131,80,0.6249298409644735,0,1e-4,1,0,4792
131,81,0.6249298409644735,0.99999,0.25,1,1,2246
131,82,0.6249298409644735,0,1e-4,1,0,1074
131,83,0.7499298409644735,0.99999,0.25,1,0,1665
131,84,0.12492984096447346,0,1e-4,0,0,1446
131,87,0.24992984096447346,0.99999,0.25,0,0,1837
131,88,0.49992984096447346,0,1e-4,1,0,12159
131,90,0.12492984096447346,0,1e-4,0,1,2034
131,92,0.8749298409644735,0.99999,0.75,1,1,2176
131,94,0.8749298409644735,0.99999,0.25,1,0,1931
131,96,0.37492984096447346,0.99999,0.25,0,1,2366
131,97,0.24992984096447346,0.5,0.25,0,1,2298
131,98,0.12492984096447346,0.99999,0.5,0,1,2344
131,102,0.8749298409644735,0,1e-4,1,0,2273
131,103,0.12492984096447346,0.5,0.5,0,0,2817
131,105,0.6249298409644735,0.99999,0.5,1,1,2857
131,1,0.6249298409644735,0.99999,0.9999,1,0,3433
131,2,0.6249298409644735,0.5,0.75,1,1,1183
131,3,0.12492984096447346,0.99999,0.9999,0,0,1877
131,7,0.12492984096447346,0.5,0.25,0,0,835
131,8,0.24992984096447346,0.5,0.5,0,1,1043
131,9,0.6249298409644735,0.5,0.75,1,1,2163
131,11,0.49992984096447346,0.5,0.9999,1,1,1896
131,12,0.6249298409644735,0.99999,0.5,1,0,9397
131,16,0.24992984096447346,0.5,0.9999,0,0,1357
131,21,0.8749298409644735,0.99999,0.5,1,1,1322
131,22,0.8749298409644735,0.5,0.25,1,0,1498
131,23,0.37492984096447346,0.5,0.75,0,1,900
131,28,0.24992984096447346,0.99999,0.75,0,0,2923
131,29,0.7499298409644735,0.5,0.9999,1,0,1634
131,30,0.7499298409644735,0.5,0.9999,1,1,1225
131,32,0.8749298409644735,0.5,0.25,1,1,639
131,33,0.49992984096447346,0.5,0.9999,1,1,1962
131,34,0.8749298409644735,0.5,0.75,1,1,1378
131,35,0.37492984096447346,0.5,0.75,0,0,2586
131,36,0.37492984096447346,0.99999,0.9999,0,0,879
131,39,0.7499298409644735,0.99999,0.75,1,0,638
131,40,0.8749298409644735,0.99999,0.9999,1,1,784
131,41,0.12492984096447346,0.99999,0.5,0,0,1350
131,43,0.8749298409644735,0.5,0.75,1,0,707
131,44,0.24992984096447346,0.99999,0.25,0,1,1000
131,46,0.24992984096447346,0.5,0.9999,0,0,2565
131,50,0.49992984096447346,0.5,0.5,0,1,89863
131,52,0.7499298409644735,0.5,0.5,1,0,2440
131,54,0.8749298409644735,0.99999,0.9999,1,0,1270
131,57,0.6249298409644735,0.99999,0.9999,1,1,1612
131,60,0.24992984096447346,0.99999,0.5,0,1,1771
131,62,0.12492984096447346,0.5,0.9999,0,0,2050
131,63,0.7499298409644735,0.99999,0.9999,1,1,1540
131,64,0.37492984096447346,0.5,0.9999,0,0,2922
131,66,0.8749298409644735,0.5,0.5,1,1,1684
131,69,0.6249298409644735,0.5,0.9999,1,1,3145
131,70,0.49992984096447346,0.5,0.25,0,0,1715
131,71,0.24992984096447346,0.99999,0.9999,0,0,3620
131,73,0.6249298409644735,0.5,0.5,1,0,2726
131,76,0.24992984096447346,0.99999,0.75,0,0,1282
131,78,0.7499298409644735,0.99999,0.5,1,0,1458
131,79,0.49992984096447346,0.99999,0.5,1,0,3508
131,85,0.12492984096447346,0.99999,0.9999,0,1,1217
131,86,0.6249298409644735,0.99999,0.75,1,1,1301
131,89,0.8749298409644735,0.99999,0.5,1,0,3020
131,91,0.8749298409644735,0.5,0.9999,1,1,1667
131,93,0.12492984096447346,0.99999,0.25,0,0,3029
131,95,0.49992984096447346,0.99999,0.9999,1,1,3741
131,99,0.37492984096447346,0.99999,0.9999,0,0,2323
131,100,0.7499298409644735,0.5,0.75,1,1,1974
131,101,0.7499298409644735,0.5,0.25,1,0,3833
131,104,0.7499298409644735,0.99999,0.75,1,1,2704
132,1,0.49992984096447346,0,1e-4,0,0,1366
132,5,0.7499298409644735,0,1e-4,0,0,5712
132,6,0.24992984096447346,0.99999,0.25,0,0,5984
132,9,0.12492984096447346,0,1e-4,0,1,271
132,11,0.7499298409644735,0.5,0.5,1,1,1939
132,13,0.6249298409644735,0.5,0.25,0,0,1259
132,15,0.24992984096447346,0,1e-4,0,1,1138
132,16,0.24992984096447346,0.5,0.5,0,0,718
132,19,0.12492984096447346,0.5,0.75,1,1,3493
132,20,0.37492984096447346,0.5,0.25,0,0,488
132,26,0.37492984096447346,0.5,0.25,0,0,1247
132,27,0.24992984096447346,0,1e-4,0,1,429
132,28,0.12492984096447346,0.5,0.25,0,0,628
132,34,0.6249298409644735,0,1e-4,0,0,3485
132,35,0.49992984096447346,0,1e-4,0,0,451
132,39,0.8749298409644735,0.5,0.25,0,1,1236
132,40,0.49992984096447346,0.99999,0.25,1,0,2352
132,41,0.8749298409644735,0,1e-4,1,0,3306
132,43,0.7499298409644735,0,1e-4,0,1,889
132,48,0.37492984096447346,0,1e-4,0,1,462
132,51,0.49992984096447346,0.99999,0.75,1,0,560
132,52,0.6249298409644735,0.99999,0.5,1,0,1298
132,59,0.12492984096447346,0,1e-4,0,0,247
132,60,0.8749298409644735,0.99999,0.25,1,0,910
132,61,0.37492984096447346,0,1e-4,0,1,811
132,63,0.24992984096447346,0.5,0.25,0,1,765
132,68,0.49992984096447346,0.5,0.25,0,1,476
132,69,0.37492984096447346,0,1e-4,0,1,555
132,70,0.12492984096447346,0.99999,0.25,0,1,1615
132,76,0.6249298409644735,0,1e-4,0,1,547
132,77,0.6249298409644735,0,1e-4,0,1,399
132,78,0.37492984096447346,0.99999,0.25,0,1,725
132,79,0.8749298409644735,0,1e-4,0,1,2057
132,82,0.49992984096447346,0.99999,0.5,1,1,801
132,83,0.24992984096447346,0.99999,0.25,0,1,484
132,86,0.49992984096447346,0,1e-4,0,0,3605
132,87,0.37492984096447346,0.99999,0.5,0,1,1322
132,89,0.24992984096447346,0,1e-4,0,1,690
132,93,0.24992984096447346,0.99999,0.5,1,1,833
132,94,0.8749298409644735,0,1e-4,0,1,574
132,95,0.7499298409644735,0,1e-4,0,1,1706
132,98,0.8749298409644735,0.5,0.5,0,0,4084
132,100,0.12492984096447346,0,1e-4,0,1,447
132,2,0.7499298409644735,0.99999,0.75,1,1,793
132,3,0.7499298409644735,0.5,0.9999,1,1,669
132,4,0.49992984096447346,0.5,0.5,0,0,11793
132,7,0.12492984096447346,0.5,0.75,0,0,2762
132,8,0.49992984096447346,0.5,0.5,0,1,2192
132,10,0.8749298409644735,0.5,0.25,0,1,1225
132,12,0.24992984096447346,0.5,0.9999,1,0,1571
132,14,0.37492984096447346,0.5,0.75,1,1,598
132,17,0.6249298409644735,0.99999,0.9999,1,0,742
132,18,0.7499298409644735,0.99999,0.25,1,0,6806
132,21,0.6249298409644735,0.5,0.75,1,0,732
132,22,0.49992984096447346,0.5,0.9999,1,0,662
132,23,0.37492984096447346,0.99999,0.5,1,0,1297
132,24,0.24992984096447346,0.5,0.9999,0,1,3597
132,25,0.8749298409644735,0.99999,0.9999,1,1,705
132,29,0.49992984096447346,0.5,0.9999,0,0,900
132,30,0.7499298409644735,0.5,0.5,1,0,2388
132,31,0.8749298409644735,0.5,0.75,1,0,1120
132,32,0.37492984096447346,0.5,0.75,0,0,676
132,33,0.37492984096447346,0.99999,0.9999,1,1,1379
132,36,0.12492984096447346,0.99999,0.9999,1,0,3140
132,37,0.12492984096447346,0.5,0.25,0,0,854
132,38,0.8749298409644735,0.99999,0.5,1,1,446
132,42,0.6249298409644735,0.5,0.75,0,0,525
132,44,0.8749298409644735,0.5,0.75,1,1,7905
132,45,0.24992984096447346,0.99999,0.75,1,1,369
132,46,0.7499298409644735,0.5,0.9999,1,1,826
132,47,0.6249298409644735,0.5,0.25,0,0,427
132,49,0.24992984096447346,0.5,0.5,0,1,851
132,50,0.12492984096447346,0.99999,0.5,1,1,2307
132,53,0.6249298409644735,0.99999,0.75,1,1,389
132,54,0.7499298409644735,0.99999,0.9999,1,1,282
132,55,0.49992984096447346,0.99999,0.9999,1,1,500
132,56,0.7499298409644735,0.99999,0.75,1,0,1616
132,57,0.49992984096447346,0.99999,0.75,1,0,2876
132,58,0.8749298409644735,0.99999,0.5,1,1,1245
132,62,0.6249298409644735,0.99999,0.5,1,0,924
132,64,0.6249298409644735,0.99999,0.9999,1,1,756
132,65,0.49992984096447346,0.99999,0.25,0,0,837
132,66,0.8749298409644735,0.5,0.9999,1,1,647
132,67,0.8749298409644735,0.99999,0.75,1,0,580
132,71,0.12492984096447346,0.99999,0.75,1,0,4449
132,72,0.37492984096447346,0.99999,0.9999,1,1,670
132,73,0.7499298409644735,0.5,0.75,1,1,3085
132,74,0.7499298409644735,0.99999,0.25,0,0,1699
132,75,0.12492984096447346,0.99999,0.9999,1,1,799
132,80,0.6249298409644735,0.5,0.5,0,0,7166
132,81,0.8749298409644735,0.99999,0.9999,1,1,532
132,84,0.37492984096447346,0.99999,0.75,1,1,798
132,85,0.24992984096447346,0.99999,0.9999,1,0,403
132,88,0.12492984096447346,0.5,0.9999,1,1,906
132,90,0.12492984096447346,0.5,0.5,0,0,502
132,91,0.7499298409644735,0.99999,0.5,1,1,525
132,92,0.6249298409644735,0.99999,0.25,0,1,1122
132,96,0.49992984096447346,0.5,0.75,1,1,6082
132,97,0.7499298409644735,0.5,0.25,0,1,541
132,99,0.12492984096447346,0.99999,0.5,0,0,2070
132,101,0.24992984096447346,0.99999,0.75,0,0,1170
132,102,0.24992984096447346,0.5,0.75,0,0,586
132,103,0.6249298409644735,0.5,0.9999,1,1,486
132,104,0.37492984096447346,0.5,0.5,0,0,910
132,105,0.37492984096447346,0.5,0.9999,0,0,8045
133,1,0.8749298409644735,0,1e-4,1,1,2176
133,2,0.24992984096447346,0,1e-4,0,0,3997
133,5,0.8749298409644735,0.5,0.75,1,1,45471
133,6,0.7499298409644735,0.5,0.5,1,1,2801
133,10,0.49992984096447346,0.99999,0.75,1,1,12673
133,13,0.49992984096447346,0.99999,0.25,0,0,3247
133,14,0.37492984096447346,0.5,0.25,0,1,1470
133,17,0.24992984096447346,0.5,0.5,0,0,1225
133,19,0.8749298409644735,0.5,0.25,1,0,2972
133,20,0.12492984096447346,0.5,0.25,0,1,15184
133,22,0.37492984096447346,0.5,0.25,0,1,3296
133,23,0.7499298409644735,0,1e-4,1,0,7235
133,24,0.12492984096447346,0.5,0.25,0,0,2105
133,25,0.7499298409644735,0.99999,0.75,1,1,3648
133,26,0.49992984096447346,0,1e-4,0,1,3523
133,30,0.7499298409644735,0.5,0.5,1,0,3631
133,31,0.8749298409644735,0.5,0.25,1,1,9226
133,32,0.49992984096447346,0,1e-4,0,1,4096
133,33,0.6249298409644735,0,1e-4,1,0,1507
133,35,0.24992984096447346,0,1e-4,0,1,5105
133,37,0.12492984096447346,0,1e-4,0,1,1791
133,38,0.7499298409644735,0.99999,0.25,1,1,1481
133,43,0.6249298409644735,0.5,0.75,0,0,6312
133,45,0.6249298409644735,0.5,0.25,1,0,2396
133,47,0.7499298409644735,0,1e-4,1,0,3339
133,48,0.24992984096447346,0.99999,0.25,0,1,1981
133,49,0.37492984096447346,0,1e-4,0,1,1403
133,53,0.37492984096447346,0.99999,0.25,0,0,3359
133,55,0.49992984096447346,0.5,0.75,0,0,5050
133,56,0.12492984096447346,0.5,0.5,0,0,1146
133,63,0.7499298409644735,0.99999,0.25,1,1,1904
133,64,0.6249298409644735,0,1e-4,1,1,6580
133,65,0.8749298409644735,0.5,0.5,1,1,1025
133,67,0.12492984096447346,0.99999,0.5,0,1,2349
133,68,0.7499298409644735,0.99999,0.75,1,1,1710
133,69,0.49992984096447346,0,1e-4,0,1,5720
133,70,0.7499298409644735,0,1e-4,1,1,3349
133,71,0.8749298409644735,0,1e-4,1,0,1965
133,72,0.37492984096447346,0,1e-4,0,1,3580
133,74,0.6249298409644735,0.5,0.5,1,1,6418
133,75,0.12492984096447346,0,1e-4,0,1,1394
133,77,0.49992984096447346,0.99999,0.25,0,1,8603
133,78,0.6249298409644735,0,1e-4,1,1,1784
133,79,0.24992984096447346,0,1e-4,0,1,896
133,81,0.24992984096447346,0.5,0.75,0,0,2602
133,82,0.12492984096447346,0.99999,0.25,0,1,709
133,83,0.37492984096447346,0,1e-4,0,0,6909
133,84,0.8749298409644735,0.99999,0.25,1,0,1425
133,86,0.6249298409644735,0.99999,0.25,1,0,3938
133,87,0.24992984096447346,0.5,0.25,0,0,4883
133,88,0.12492984096447346,0,1e-4,0,1,1303
133,92,0.24992984096447346,0.99999,0.5,0,1,2165
133,93,0.7499298409644735,0.5,0.75,1,1,1617
133,96,0.8749298409644735,0,1e-4,1,1,911
133,97,0.37492984096447346,0.99999,0.5,0,0,889
133,98,0.7499298409644735,0.5,0.25,1,1,3505
133,99,0.37492984096447346,0.99999,0.75,0,1,1313
133,104,0.37492984096447346,0.5,0.5,0,1,2826
133,105,0.24992984096447346,0.99999,0.25,0,1,5633
133,3,0.6249298409644735,0.5,0.25,1,0,1939
133,4,0.8749298409644735,0.5,0.75,1,1,5480
133,7,0.24992984096447346,0.5,0.5,0,1,2289
133,8,0.12492984096447346,0.5,0.75,0,0,2526
133,9,0.24992984096447346,0.99999,0.75,0,0,3909
133,11,0.7499298409644735,0.5,0.9999,1,0,2774
133,12,0.6249298409644735,0.99999,0.5,1,1,4641
133,15,0.6249298409644735,0.5,0.75,1,1,3158
133,16,0.8749298409644735,0.99999,0.5,1,0,1419
133,18,0.37492984096447346,0.99999,0.5,0,0,1772
133,21,0.24992984096447346,0.5,0.9999,0,0,3944
133,27,0.49992984096447346,0.5,0.5,0,1,7552
133,28,0.37492984096447346,0.99999,0.9999,0,1,3016
133,29,0.12492984096447346,0.99999,0.5,0,1,5116
133,34,0.8749298409644735,0.99999,0.9999,1,1,1989
133,36,0.37492984096447346,0.5,0.75,0,0,2400
133,39,0.12492984096447346,0.5,0.75,0,1,1633
133,40,0.12492984096447346,0.99999,0.9999,0,0,2084
133,41,0.37492984096447346,0.5,0.75,0,1,2484
133,42,0.49992984096447346,0.5,0.5,0,1,6825
133,44,0.6249298409644735,0.99999,0.9999,1,1,3983
133,46,0.7499298409644735,0.5,0.9999,1,1,2130
133,50,0.49992984096447346,0.5,0.9999,0,1,8215
133,51,0.49992984096447346,0.5,0.9999,1,1,2287
133,52,0.24992984096447346,0.5,0.9999,0,0,1484
133,54,0.8749298409644735,0.99999,0.5,1,0,2122
133,57,0.8749298409644735,0.5,0.9999,1,1,1757
133,58,0.6249298409644735,0.5,0.9999,1,1,4770
133,59,0.49992984096447346,0.99999,0.75,0,0,6157
133,60,0.49992984096447346,0.5,0.25,0,0,12516
133,61,0.8749298409644735,0.99999,0.75,1,0,1912
133,62,0.37492984096447346,0.5,0.9999,0,0,11156
133,66,0.6249298409644735,0.99999,0.5,1,1,1658
133,73,0.6249298409644735,0.99999,0.9999,1,0,2401
133,76,0.24992984096447346,0.99999,0.9999,0,1,1940
133,80,0.37492984096447346,0.99999,0.9999,0,0,2762
133,85,0.24992984096447346,0.99999,0.75,0,1,1222
133,89,0.49992984096447346,0.99999,0.5,1,1,2486
133,90,0.7499298409644735,0.99999,0.5,1,0,1117
133,91,0.7499298409644735,0.99999,0.9999,1,1,926
133,94,0.12492984096447346,0.5,0.9999,0,0,2438
133,95,0.49992984096447346,0.99999,0.9999,1,1,7437
133,100,0.6249298409644735,0.99999,0.75,1,0,2018
133,101,0.12492984096447346,0.99999,0.9999,0,0,3123
133,102,0.8749298409644735,0.99999,0.9999,1,1,2790
133,103,0.12492984096447346,0.99999,0.75,0,0,1297
134,4,0.8749298409644735,0,1e-4,1,0,1819
134,8,0.37492984096447346,0.5,0.25,0,0,5244
134,11,0.12492984096447346,0.99999,0.5,0,0,2919
134,13,0.7499298409644735,0.99999,0.25,1,0,1581
134,14,0.49992984096447346,0.5,0.5,0,1,2381
134,15,0.7499298409644735,0,1e-4,0,0,2727
134,17,0.7499298409644735,0,1e-4,1,0,6549
134,22,0.6249298409644735,0.5,0.75,1,1,2876
134,23,0.12492984096447346,0,1e-4,0,1,901
134,26,0.24992984096447346,0.99999,0.25,0,1,1119
134,27,0.37492984096447346,0,1e-4,0,NA,394
134,1,0.49992984096447346,0.99999,0.25,1,0,5532
134,2,0.24992984096447346,0.5,0.9999,0,0,3453
134,3,0.24992984096447346,0.5,0.5,0,1,1363
134,5,0.6249298409644735,0.99999,0.9999,1,0,3062
134,6,0.8749298409644735,0.5,0.75,1,1,2038
134,7,0.8749298409644735,0.5,0.25,1,1,4025
134,9,0.12492984096447346,0.99999,0.9999,1,1,6497
134,10,0.7499298409644735,0.5,0.9999,1,1,3612
134,12,0.7499298409644735,0.5,0.5,1,0,2458
134,16,0.49992984096447346,0.99999,0.75,1,1,1577
134,18,0.24992984096447346,0.5,0.5,0,1,4175
134,19,0.7499298409644735,0.5,0.5,0,0,3486
134,20,0.37492984096447346,0.5,0.75,0,0,4075
134,21,0.7499298409644735,0.99999,0.75,1,0,2801
