RedChoice,Self,Others,Group,SubjectPair,RT,Trial,Other1,Other2,Other3,Other4,Other1rt,Other2rt,Other3rt,Other4rt,Other1confidence,Other2confidence,Other3confidence,Other4confidence,OptimalChoice,OthersConfidenceRed,OthersConfidenceGreen,Subject,RTscaled
1,0.75,3898.5,1,103,3170,55,0,1,1,0,2401,545,237,1677,1,0.5,0.5,1,1,0.5,1,103,0.8953795379537954
1,0.5,3898.5,1,103,7026,53,1,0,1,0,412,2265,12,2237,0.5,1,0.5,1,1,0.5,1,103,0.7681188118811881
1,0.5,3898.5,1,103,13136,95,1,1,1,0,688,55,237,586,0.5,0.5,0.5,0.5,0,0.5,0.5,103,0.5664686468646865
1,0.875,3898.5,1,103,8297,63,1,1,0,1,493,269,2204,135,0.5,0.5,1,0.5,0,0.5,1,103,0.7261716171617163
0,0.375,3898.5,1,103,13914,87,1,0,1,0,427,508,192,793,0.5,0.5,0.5,0.5,1,0.5,0.5,103,-0.5407920792079208
0,0.375,3898.5,1,103,636,73,0,0,0,0,737,266,42,301,0.5,0.5,0.5,0.5,1,1,0.5,103,-0.979009900990099
0,0.125,3898.5,1,103,3008,43,0,1,0,0,1662,410,2061,2056,1,0.5,1,1,1,0.5,1,103,-0.9007260726072608
0,0.375,3898.5,1,103,14347,31,1,1,1,1,2045,1824,1856,2485,1,1,1,1,1,1,1,103,-0.5265016501650165
0,0.125,3898.5,1,103,1713,15,1,1,0,0,2377,2197,302,397,1,1,0.5,0.5,1,1,0.5,103,-0.9434653465346534
1,0.625,3898.5,1,103,7988,19,0,1,1,0,544,2059,2204,563,0.5,1,1,0.5,0,1,0.5,103,0.7363696369636963
0,0.125,3898.5,1,103,2158,99,1,1,1,1,473,349,660,257,0.5,0.5,0.5,0.5,0,0.5,1,103,-0.9287788778877888
1,0.5,3898.5,1,103,926,67,1,1,1,1,752,482,42,264,0.5,0.5,0.5,0.5,1,0.5,1,103,0.9694389438943896
1,0.75,3898.5,1,103,1567,97,0,1,1,1,455,452,787,362,0.5,0.5,0.5,0.5,1,0.5,0.5,103,0.9482838283828383
1,0.625,3898.5,1,103,543,103,1,1,1,1,67,159,822,294,0.5,0.5,0.5,0.5,0,0.5,1,103,0.9820792079207921
1,0.625,3898.5,1,103,3157,89,0,0,1,1,488,488,151,304,0.5,0.5,0.5,0.5,0,0.5,0.5,103,0.8958085808580858
0,0.5,3898.5,1,103,10635,39,0,0,0,0,1729,2227,2183,2179,1,1,1,1,0,1,1,103,-0.649009900990099
1,0.25,3898.5,1,103,4897,65,1,1,1,1,814,318,751,233,0.5,0.5,0.5,0.5,1,0.5,1,103,0.8383828382838283
1,0.875,3898.5,1,103,1871,21,1,0,0,1,1806,480,11,2339,1,0.5,0.5,1,1,1,0.5,103,0.9382508250825081
0,0.25,3898.5,1,103,25094,37,0,0,0,0,1901,2295,2449,2119,1,1,1,1,0,1,1,103,-0.17181518151815178
1,0.625,3898.5,1,103,2830,33,1,1,1,1,2116,2363,2344,2151,1,1,1,1,0,1,1,103,0.9066006600660066
0,0.375,3898.5,1,103,2029,45,1,0,0,0,309,1992,1946,2321,0.5,1,1,1,1,0.5,1,103,-0.933036303630363
1,0.875,3898.5,1,103,12265,105,1,1,1,1,350,376,716,470,0.5,0.5,0.5,0.5,1,0.5,1,103,0.5952145214521452
1,0.75,3898.5,1,104,7725,62,1,0,1,1,173,2176,406,362,0.5,1,0.5,0.5,1,0.5,1,104,0.00990099009900991
0,0.375,3898.5,1,104,1937,80,1,0,0,0,1792,2037,2257,1913,1,1,1,1,1,1,1,104,-0.7891808527890274
1,0.625,3898.5,1,104,1204,96,1,0,1,1,2403,1934,2285,1798,1,1,1,1,0,1,1,104,0.8456855394277292
0,0.375,3898.5,1,104,1090,94,1,0,1,1,1654,1926,2451,2340,1,1,1,1,1,1,1,104,-0.8813666130821063
1,0.625,3898.5,1,104,904,26,0,1,1,1,764,2169,2401,2348,0.5,1,1,1,1,1,0.5,104,0.8841359864141753
1,0.875,3898.5,1,104,835,98,1,0,1,1,1808,2346,2448,1664,1,1,1,1,0,1,1,104,0.8929795892210581
0,0.25,3898.5,1,104,925,86,1,1,0,0,2093,2253,2183,2315,1,1,1,1,1,1,1,104,-0.8993248780742645
0,0.25,3898.5,1,104,791,30,1,1,1,1,1910,2478,2118,2170,1,1,1,1,0,1,1,104,-0.91390916600729
0,0.5,3898.5,1,104,1254,88,1,0,0,1,2084,1881,1786,1700,1,1,1,1,0,1,1,104,-0.8635171860595975
1,0.5,3898.5,1,104,1161,60,1,1,1,0,369,712,324,1740,0.5,0.5,0.5,1,1,0.5,1,104,0.8511967701624532
1,0.875,3898.5,1,104,1019,84,0,1,0,0,1943,1984,1903,2143,1,1,1,1,0,1,1,104,0.8693966484027045
1,0.875,3898.5,1,104,877,28,1,1,1,0,2239,2281,2059,819,1,1,1,0.5,1,1,0.5,104,0.8875965266429555
0,0.25,3898.5,1,104,1522,16,1,1,0,0,1736,1948,407,629,1,1,0.5,0.5,0,1,0.5,104,-0.8343486101935466
1,0.875,3898.5,1,104,669,56,1,0,0,1,90,1768,2281,47,0.5,1,1,0.5,0,0.5,1,104,0.9142555032202249
1,0.625,3898.5,1,104,1333,54,0,1,1,0,2431,667,551,1807,1,0.5,0.5,1,1,0.5,1,104,0.8291518472235573
0,0.25,3898.5,1,104,955,58,0,1,1,1,1857,627,313,551,1,0.5,0.5,0.5,1,0.5,1,104,-0.8960597389847812
0,0.25,3898.5,1,104,1131,72,0,0,0,0,1740,1861,2052,2064,1,1,1,1,1,1,1,104,-0.8769042563264791
0,0.125,3898.5,1,104,1343,78,0,1,0,0,2206,2156,2286,1731,1,1,1,1,1,1,1,104,-0.853830606760797
1,0.875,3898.5,1,104,558,14,1,0,0,0,1820,483,253,455,1,0.5,0.5,0.5,0,1,0.5,104,0.92848216860521
0,0.5,3898.5,1,104,3531,32,1,1,1,1,2268,1698,1885,1917,1,1,1,1,0,1,1,104,-0.615693129167814
1,0.75,3898.5,1,104,458,90,0,0,1,1,2419,2029,2492,2180,1,1,1,1,1,1,1,104,0.9412989842673589
0,0.75,3898.5,1,104,297,6,0,0,0,0,96,310,136,805,0.5,0.5,0.5,0.5,1,1,0.5,104,-0.9676751230141152
1,0.5,3898.5,1,104,1527,4,0,0,0,0,636,514,586,679,0.5,0.5,0.5,0.5,0,1,0.5,104,0.8042872248389887
1,0.75,3898.5,1,104,915,34,1,1,1,1,2270,2035,2106,1989,1,1,1,1,1,1,1,104,0.882726136691339
0,0.125,3898.5,1,104,436,64,1,1,1,1,312,622,274,293,0.5,0.5,0.5,0.5,0,0.5,1,104,-0.9525466452328425
1,0.75,3898.5,1,104,1616,48,1,0,0,0,317,2349,2087,1973,0.5,1,1,1,0,0.5,1,104,0.7928802588996764
0,0.5,3898.5,1,104,2376,102,1,1,1,1,2242,1688,2279,2448,1,1,1,1,0,1,1,104,-0.7414009841129215
0,0.375,3898.5,1,104,1628,66,1,1,1,1,464,31,730,213,0.5,0.5,0.5,0.5,0,0.5,1,104,-0.8228117854107055
0,0.125,3898.5,1,104,659,92,1,1,1,0,1991,1932,1793,2264,1,1,1,1,0,1,1,104,-0.9282757780010166
1,0.75,3898.5,1,104,932,20,1,0,1,0,2344,661,2175,585,1,0.5,1,0.5,1,1,0.5,104,0.88054727802877375
0,0.125,3898.5,1,104,771,22,1,1,1,0,2051,2498,2333,412,1,1,1,0.5,1,1,0.5,104,-0.9160859254002789
0,0.125,3898.5,1,104,849,50,0,0,1,1,1934,1859,155,365,1,1,0.5,0.5,1,0.5,1,104,-0.9075965637676222
1,0.625,3898.5,1,104,893,12,0,0,1,0,698,702,1696,743,0.5,0.5,1,0.5,1,1,0.5,104,0.8855458361370117
0,0.25,3898.5,1,104,629,100,1,1,1,1,2240,2238,1773,2248,1,1,1,1,0,1,1,104,-0.9315409170904998
1,0.875,3898.5,1,104,778,42,0,0,0,0,2382,1871,2076,1925,1,1,1,1,0,1,1,104,0.9002851741484827
1,0.625,3898.5,1,104,1112,40,0,0,0,0,1725,2209,2239,1707,1,1,1,1,1,1,1,104,0.857477009836906
0,0.125,3898.5,1,104,1309,8,0,0,1,0,505,227,2277,686,0.5,0.5,1,0.5,1,1,0.5,104,-0.8575310977288781
0,0.5,3898.5,1,104,2593,46,0,1,0,0,1859,628,1682,2443,1,0.5,1,1,1,0.5,1,104,-0.7177831446989922
0,0.125,3898.5,1,104,554,36,0,0,0,0,2059,2173,2346,1654,1,1,1,1,0,1,1,104,-0.9397037648142081
1,0.5,3898.5,1,104,1290,18,0,0,1,1,166,805,2316,2391,0.5,0.5,1,1,0,1,0.5,104,0.8346630779582813
0,0.25,3898.5,1,104,1091,2,0,0,0,0,471,630,773,62,0.5,0.5,0.5,0.5,1,1,0.5,104,-0.8812577751124568
0,0.375,3898.5,1,104,719,38,0,0,0,0,1668,1912,1972,2306,1,1,1,1,0,1,1,104,-0.9217454998220499
0,0.25,3898.5,1,104,733,44,0,0,0,1,2180,2263,2312,649,1,1,1,0.5,0,0.5,1,104,-0.9202217682469577
0,0.375,3898.5,1,104,804,24,0,1,1,1,171,1928,2402,1829,0.5,1,1,1,1,1,0.5,104,-0.9124942724018472
1,0.75,3898.5,1,104,424,76,0,0,0,0,2446,2197,1973,2202,1,1,1,1,0,1,1,104,0.9456567015924895
1,0.625,3898.5,1,104,624,82,0,1,0,0,2204,2225,1878,2487,1,1,1,1,1,1,1,104,0.9200230702681917
0,0.375,3898.5,1,104,1676,10,0,1,0,0,684,2465,440,68,0.5,1,0.5,0.5,1,1,0.5,104,-0.8175875628675322
0,0.5,3898.5,1,104,1267,74,0,0,0,0,1790,1691,1882,2022,1,1,1,1,1,1,1,104,-0.8621022924541547
0,0.375,3898.5,1,104,1214,52,0,1,1,0,2002,424,729,2450,1,0.5,0.5,1,0,0.5,1,104,-0.8678707048455753
1,0.75,3898.5,1,104,951,104,1,1,1,1,2335,1862,2058,2412,1,1,1,1,1,1,1,104,0.8781120830529656
1,0.625,3898.5,1,104,1037,68,1,1,1,1,17,309,646,344,0.5,0.5,0.5,0.5,1,0.5,1,104,0.8670896215835175
1,0.875,3898.5,1,104,839,70,1,1,1,1,501,170,222,630,0.5,0.5,0.5,0.5,1,0.5,1,104,0.892466916594572
1,0.875,3898.5,1,104,638,35,1,1,1,1,2007,2324,1715,2130,1,1,1,1,1,1,1,104,0.918228716075491
1,0.875,3898.5,1,104,438,77,0,0,0,0,112,448,681,511,0.5,0.5,0.5,0.5,0,1,0.5,104,0.9438623473997885
0,0.375,3898.5,1,104,554,101,1,1,1,1,421,569,405,225,0.5,0.5,0.5,0.5,0,0.5,1,104,-0.9397037648142081
0,0.125,3898.5,1,104,864,29,1,1,1,1,2386,1728,2442,2141,1,1,1,1,1,1,1,104,-0.9059639942228805
0,0.125,3898.5,1,104,919,1,0,0,0,0,738,73,473,185,0.5,0.5,0.5,0.5,1,1,0.5,104,-0.8999779058921612
1,0.875,3898.5,1,104,824,49,0,0,1,0,2018,2318,448,2300,1,1,0.5,1,1,0.5,1,104,0.8943894389438944
1,0.625,3898.5,1,104,868,33,1,1,1,1,2092,2030,2349,2174,1,1,1,1,0,1,1,104,0.888750040052549
0,0.125,3898.5,1,104,329,99,1,1,1,1,553,415,269,173,0.5,0.5,0.5,0.5,0,0.5,1,104,-0.964192307985333
1,0.625,3898.5,1,104,2725,61,1,1,1,0,427,109,255,2219,0.5,0.5,0.5,1,1,0.5,1,104,0.6507417732064469
0,0.25,3898.5,1,104,9097,65,1,1,1,1,140,116,124,357,0.5,0.5,0.5,0.5,0,0.5,1,104,-0.009900990099009799
0,0.125,3898.5,1,104,6717,15,1,0,1,0,1663,773,1843,218,1,0.5,1,0.5,1,1,0.5,104,-0.26893535786468603
0,0.5,3898.5,1,104,2091,81,0,0,1,0,634,416,231,751,0.5,0.5,0.5,0.5,1,0.5,0.5,104,-0.772419805463013
1,0.625,3898.5,1,104,4271,19,1,1,0,0,2350,1706,212,269,1,1,0.5,0.5,1,1,0.5,104,0.4525938030696275
1,0.625,3898.5,1,104,3273,103,1,1,1,1,246,611,119,248,0.5,0.5,0.5,0.5,1,0.5,1,104,0.5805056233778718
1,0.75,3898.5,1,104,4102,27,1,0,1,1,1999,432,2344,2129,1,0.5,1,1,1,1,0.5,104,0.4742542215386587
0,0.375,3898.5,1,104,4281,59,1,0,1,1,745,1955,618,38,0.5,1,0.5,0.5,0,0.5,1,104,-0.534064651930731
1,0.875,3898.5,1,104,834,63,1,1,1,0,232,236,543,2485,0.5,0.5,0.5,1,1,0.5,1,104,0.8931077573776796
0,0.25,3898.5,1,104,2673,93,1,0,1,1,313,784,103,329,0.5,0.5,0.5,0.5,0,0.5,0.5,104,-0.7090761071270367
1,0.875,3898.5,1,104,1066,21,0,0,1,1,649,603,2276,2119,0.5,0.5,1,1,0,1,0.5,104,0.8633727450414943
0,0.125,3898.5,1,104,466,43,0,0,1,0,1774,1657,458,1966,1,1,0.5,1,1,0.5,1,104,-0.9492815061433592
0,0.25,3898.5,1,104,1100,79,1,0,0,0,316,166,640,94,0.5,0.5,0.5,0.5,1,0.5,0.5,104,-0.8802782333856118
1,0.75,3898.5,1,104,674,41,0,0,0,0,2389,2155,1796,2307,1,1,1,1,0,1,1,104,0.9136146624371175
1,0.625,3898.5,1,104,1394,89,0,0,1,1,154,744,361,611,0.5,0.5,0.5,0.5,0,0.5,0.5,104,0.8213335896696465
1,0.75,3898.5,1,104,1371,97,1,1,1,0,22,371,147,372,0.5,0.5,0.5,0.5,1,0.5,0.5,104,0.8242814572719408
1,0.875,3898.5,1,104,822,7,0,0,0,0,453,672,659,9,0.5,0.5,0.5,0.5,0,1,0.5,104,0.8946457752571373
1,0.625,3898.5,1,104,1523,75,0,0,0,0,351,781,34,218,0.5,0.5,0.5,0.5,0,1,0.5,104,0.8047998974654746
1,0.75,3898.5,1,104,1522,55,1,1,0,0,734,818,2408,2000,0.5,0.5,1,1,1,0.5,1,104,0.8049280656220961
0,0.5,3898.5,1,104,1578,67,1,1,1,1,14,544,348,324,0.5,0.5,0.5,0.5,0,0.5,1,104,-0.8282536838931777
1,0.5,3898.5,1,104,731,39,0,0,0,0,2454,2157,2098,1688,1,1,1,1,0,1,1,104,0.9063090775096927
1,0.75,3898.5,1,104,915,83,1,0,0,0,764,692,691,690,0.5,0.5,0.5,0.5,1,0.5,0.5,104,0.882726136691339
0,0.375,3898.5,1,104,1468,45,1,0,0,0,273,2466,2218,2445,0.5,1,1,1,1,0.5,1,104,-0.8402258605546165
0,0.5,3898.5,1,104,7048,95,1,1,1,0,234,582,404,106,0.5,0.5,0.5,0.5,0,0.5,0.5,104,-0.2329099899107202
0,0.125,3898.5,1,104,837,71,0,0,0,0,240,715,733,798,0.5,0.5,0.5,0.5,1,1,0.5,104,-0.9089026194034155
0,0.5,3898.5,1,104,4796,11,1,0,0,0,2497,349,300,775,1,0.5,0.5,0.5,0,1,0.5,104,-0.47801309756126753
0,0.375,3898.5,1,104,2617,73,0,0,0,0,182,628,156,398,0.5,0.5,0.5,0.5,1,1,0.5,104,-0.7151710334274056
0,0.375,3898.5,1,104,3244,17,1,0,1,0,1983,115,2105,48,1,0.5,1,0.5,1,1,0.5,104,-0.6469296264572044
1,0.75,3898.5,1,104,1944,69,1,1,1,1,115,204,324,326,0.5,0.5,0.5,0.5,1,0.5,1,104,0.7508411035278284
0,0.5,3898.5,1,104,1311,53,0,1,0,1,2242,530,1949,76,1,0.5,1,0.5,0,0.5,1,104,-0.8573134217895793
0,0.375,3898.5,1,104,1544,31,1,1,1,1,2016,1683,2473,1764,1,1,1,1,0,1,1,104,-0.8319541748612588
0,0.25,3898.5,1,104,770,9,0,0,1,0,652,707,2417,579,0.5,0.5,1,0.5,1,1,0.5,104,-0.9161947633699283
1,0.875,3898.5,1,104,686,105,1,1,1,1,397,24,252,58,0.5,0.5,0.5,0.5,1,0.5,1,104,0.9120766445576596
0,0.25,3898.5,1,104,668,37,0,0,0,0,1848,2051,2207,2253,1,1,1,1,1,1,1,104,-0.9272962362741716
0,0.125,3898.5,1,104,706,57,1,1,1,0,441,501,159,2076,0.5,0.5,0.5,1,0,0.5,1,104,-0.9231603934274927
0,0.375,3898.5,1,104,660,3,0,0,0,0,665,445,819,262,0.5,0.5,0.5,0.5,1,1,0.5,104,-0.9281669400313671
1,0.875,3898.5,1,104,971,91,1,1,0,0,701,753,777,97,0.5,0.5,0.5,0.5,0,0.5,0.5,104,0.8755487199205358
0,0.375,3898.5,1,104,888,87,1,1,0,0,612,657,18,619,0.5,0.5,0.5,0.5,1,0.5,0.5,104,-0.9033518829512939
0,0.25,3898.5,1,104,1024,23,0,1,1,1,501,2178,2048,2288,0.5,1,1,1,1,1,0.5,104,-0.8885499190789695
1,0.625,3898.5,1,104,1813,47,0,1,0,0,1956,601,1875,1780,1,0.5,1,1,1,0.5,1,104,0.7676311320452434
1,0.625,3898.5,1,104,1809,5,0,0,0,0,636,124,788,330,0.5,0.5,0.5,0.5,0,1,0.5,104,0.7681438046717293
0,0.5,3898.5,1,104,8733,25,1,1,1,0,2349,2318,2222,336,1,1,1,0.5,0,1,0.5,104,-0.04951801105140741
0,0.25,3898.5,1,104,945,51,0,0,1,1,2149,1909,82,733,1,1,0.5,0.5,1,0.5,1,104,-0.8971481186812756
1,0.75,3898.5,1,104,4021,13,1,0,0,0,1666,183,411,767,1,0.5,0.5,0.5,0,1,0.5,104,0.4846358422249992
0,0.125,3898.5,1,104,621,85,0,0,1,1,615,192,548,164,0.5,0.5,0.5,0.5,1,0.5,0.5,104,-0.9324116208476954
0,0.375,3898.5,1,105,2653,52,1,0,1,0,28,2371,538,1705,0.5,1,0.5,1,0,0.5,1,105,-0.8657981569883346
0,0.375,3898.5,1,105,1770,80,1,0,0,0,2279,2200,1863,2110,1,1,1,1,1,1,1,105,-0.9104646580736344
0,0.125,3898.5,1,105,1231,64,1,1,1,1,632,49,639,360,0.5,0.5,0.5,0.5,0,0.5,1,105,-0.9377299401630758
1,0.875,3898.5,1,105,1622,56,0,1,0,1,1922,806,2299,103,1,0.5,1,0.5,0,0.5,1,105,0.730682442720207
0,0.375,3898.5,1,105,1509,10,0,0,0,1,40,696,57,2116,0.5,0.5,0.5,1,1,1,0.5,105,-0.9236673271373528
1,0.75,3898.5,1,105,1286,6,0,0,0,0,503,478,60,65,0.5,0.5,0.5,0.5,1,1,0.5,105,0.7864720230198436
1,0.875,3898.5,1,105,1060,28,1,1,1,0,1936,1733,2382,99,1,1,1,0.5,1,1,0.5,105,0.8239971573880513
0,0.25,3898.5,1,105,1217,86,1,0,1,0,2125,2228,1856,1988,1,1,1,1,1,1,1,105,-0.938438129308256
1,0.625,3898.5,1,105,1150,82,0,0,0,1,1719,1715,1944,1950,1,1,1,1,0,1,1,105,0.8090535198077915
0,0.375,3898.5,1,105,1151,38,0,0,0,0,2477,1786,2377,2190,1,1,1,1,0,1,1,105,-0.9417767352783917
1,0.75,3898.5,1,105,948,20,0,1,1,0,689,2034,2095,571,0.5,1,1,0.5,0,1,0.5,105,0.8425936841545969
1,0.625,3898.5,1,105,1302,68,1,1,1,1,478,446,24,678,0.5,0.5,0.5,0.5,1,0.5,1,105,0.7838153763389084
0,0.25,3898.5,1,105,943,58,1,1,0,1,411,298,1745,460,0.5,0.5,1,0.5,0,0.5,1,105,-0.9522984025782132
0,0.25,3898.5,1,105,1015,44,1,0,0,0,747,1912,2186,2204,0.5,1,1,1,0,0.5,1,105,-0.9486562869744288
0,0.125,3898.5,1,105,804,36,0,0,0,0,2311,2220,1656,2500,1,1,1,1,1,1,1,105,-0.9593297090910746
0,0.25,3898.5,1,105,575,2,0,0,0,0,766,552,263,649,0.5,0.5,0.5,0.5,0,1,0.5,105,-0.9709136601086665
1,0.625,3898.5,1,105,1061,12,0,0,0,1,208,98,409,2322,0.5,0.5,0.5,1,0,1,0.5,105,0.823831116970493
1,0.5,3898.5,1,105,3916,60,1,1,1,0,184,745,180,1744,0.5,0.5,0.5,1,1,0.5,1,105,0.3497857248411407
1,0.75,3898.5,1,105,818,104,1,1,1,1,2307,1993,2093,2027,1,1,1,1,1,1,1,105,0.8641789384371945
1,0.5,3898.5,1,105,3053,18,0,1,1,0,193,2372,2377,25,0.5,1,1,0.5,0,1,0.5,105,0.4930786051940763
1,0.875,3898.5,1,105,762,98,1,1,1,0,2197,2371,2032,1689,1,1,1,1,1,1,1,105,0.8734772018204673
0,0.125,3898.5,1,105,880,50,1,1,0,0,308,614,2413,1683,0.5,0.5,1,1,1,0.5,1,105,-0.9554852537315245
1,0.75,3898.5,1,105,1030,62,1,1,1,0,94,675,678,2233,0.5,0.5,0.5,1,1,0.5,1,105,0.8289783699148048
1,0.75,3898.5,1,105,1010,34,1,1,1,1,2094,2463,1885,1664,1,1,1,1,1,1,1,105,0.8322991782659734
0,0.125,3898.5,1,105,817,78,0,0,1,0,2440,1828,2055,1702,1,1,1,1,1,1,1,105,-0.9586721048848358
1,0.625,3898.5,1,105,1241,96,1,1,0,1,2403,2154,1978,1895,1,1,1,1,0,1,1,105,0.7939438418099733
0,0.5,3898.5,1,105,3638,88,0,1,1,0,1813,2060,2392,1740,1,1,1,1,0,1,1,105,-0.8159719921310069
0,0.375,3898.5,1,105,1117,24,1,1,1,0,1696,2487,2437,267,1,1,1,0.5,0,1,0.5,105,-0.9434966232024009
1,0.75,3898.5,1,105,1426,90,1,1,0,0,2271,2397,2048,2412,1,1,1,1,1,1,1,105,0.7632263645616617
0,0.375,3898.5,1,105,755,94,1,0,1,1,2046,1735,2164,2306,1,1,1,1,1,1,1,105,-0.9618083710992057
0,0.5,3898.5,1,105,2265,4,0,0,0,0,677,686,573,609,0.5,0.5,0.5,0.5,1,1,0.5,105,-0.885425113297617
1,0.875,3898.5,1,105,794,70,1,1,1,1,6,577,821,711,0.5,0.5,0.5,0.5,1,0.5,1,105,0.868163908458597
1,0.875,3898.5,1,105,897,14,0,1,0,0,705,2156,794,802,0.5,1,0.5,0.5,0,1,0.5,105,0.8510617454500775
0,0.25,3898.5,1,105,1034,16,1,1,0,0,1825,2070,585,254,1,1,0.5,0.5,0,1,0.5,105,-0.9476951731345413
1,0.875,3898.5,1,105,4652,84,0,0,1,0,2371,1722,1816,2293,1,1,1,1,1,1,1,105,0.22757997751812753
0,0.5,3898.5,1,105,19573,102,1,1,1,1,2437,2350,1966,1951,1,1,1,1,0,1,1,105,-0.00990099009900991
1,0.625,3898.5,1,105,2896,40,0,0,0,0,1899,2126,2029,2308,1,1,1,1,0,1,1,105,0.5191469507507518
0,0.125,3898.5,1,105,1856,8,0,0,1,0,650,352,2373,647,0.5,0.5,1,0.5,0,1,0.5,105,-0.9061143533246698
1,0.875,3898.5,1,105,981,42,0,0,0,0,2142,2098,1858,1692,1,1,1,1,0,1,1,105,0.8371143503751683
0,0.125,3898.5,1,105,13726,92,1,0,1,1,2332,1662,1892,1937,1,1,1,1,0,1,1,105,-0.3056711280896648
0,0.25,3898.5,1,105,1100,72,0,0,0,0,1709,1981,1822,1894,1,1,1,1,0,1,1,105,-0.9443565671644056
0,0.125,3898.5,1,105,4796,22,1,1,0,1,1802,1950,314,2011,1,1,0.5,1,0,1,0.5,105,-0.7573946328368084
1,0.625,3898.5,1,105,5925,54,1,0,0,1,738,2106,1948,140,0.5,1,1,0.5,1,0.5,1,105,0.016210525966230627
1,0.75,3898.5,1,105,5963,48,0,0,0,1,2098,1731,2173,687,1,1,1,0.5,1,0.5,1,105,0.00990099009900991
1,0.625,3898.5,1,105,1404,26,1,1,1,0,2451,2410,1724,738,1,1,1,0.5,1,1,0.5,105,0.7668792537479474
0,0.25,3898.5,1,105,2292,100,1,1,1,1,2115,2112,1774,2115,1,1,1,1,0,1,1,105,-0.8840593199461979
0,0.375,3898.5,1,105,3194,66,1,1,1,1,135,347,244,92,0.5,0.5,0.5,0.5,0,0.5,1,105,-0.8384317050210104
0,0.5,3898.5,1,105,3626,74,0,0,0,0,2276,1876,1897,2009,1,1,1,1,1,1,1,105,-0.8165790113983042
0,0.25,3898.5,1,105,988,30,1,1,1,1,1722,1683,1712,1685,1,1,1,1,0,1,1,105,-0.9500220803258479
0,0.5,3898.5,1,105,2470,46,0,0,1,0,2202,2400,67,1752,1,1,0.5,1,1,0.5,1,105,-0.8750552008146198
1,0.75,3898.5,1,105,1801,76,0,0,0,0,2240,2333,1987,2468,1,1,1,1,0,1,1,105,0.7009612079772458
1,0.5,3898.5,1,105,3432,32,1,1,1,1,1929,2215,1673,1686,1,1,1,1,1,1,1,105,0.4301492869394268
1,0.875,3898.5,1,105,1785,35,1,1,1,1,2339,2202,2275,2297,1,1,1,1,1,1,1,105,0.7036178546581808
1,0.75,3898.5,1,105,2593,83,0,0,1,0,502,608,123,386,0.5,0.5,0.5,0.5,1,0.5,0.5,105,0.5694571972709597
1,0.625,3898.5,1,105,5329,75,0,0,0,0,298,728,568,104,0.5,0.5,0.5,0.5,0,1,0.5,105,0.11517061483106206
1,0.875,3898.5,1,105,1176,49,1,0,0,0,142,2461,2256,2429,0.5,1,1,1,1,0.5,1,105,0.8047364689512722
0,0.125,3898.5,1,105,828,57,1,0,1,1,138,2249,707,636,0.5,1,0.5,0.5,1,0.5,1,105,-0.9581156705564798
0,0.125,3898.5,1,105,2480,15,1,1,0,0,1894,2463,782,283,1,1,0.5,0.5,1,1,0.5,105,-0.8745493514252054
1,0.875,3898.5,1,105,1712,21,1,0,1,0,1698,180,2281,117,1,0.5,1,0.5,0,1,0.5,105,0.7157388051399471
1,0.75,3898.5,1,105,1425,97,1,1,1,0,626,337,346,696,0.5,0.5,0.5,0.5,1,0.5,0.5,105,0.76339240497922
0,0.375,3898.5,1,105,7476,101,1,1,1,1,16,235,733,182,0.5,0.5,0.5,0.5,0,0.5,1,105,-0.621826996473724
0,0.25,3898.5,1,105,1736,9,0,0,0,1,65,166,108,2364,0.5,0.5,0.5,1,0,1,0.5,105,-0.9121845459976438
0,0.375,3898.5,1,105,3504,59,1,0,1,1,745,1804,239,271,0.5,1,0.5,0.5,0,0.5,1,105,-0.8227503739491611
0,0.375,3898.5,1,105,958,3,0,0,0,0,110,704,390,448,0.5,0.5,0.5,0.5,1,1,0.5,105,-0.9515396284940915
1,0.875,3898.5,1,105,706,7,0,0,0,0,658,181,307,198,0.5,0.5,0.5,0.5,0,1,0.5,105,0.8827754652037398
0,0.25,3898.5,1,105,1294,79,0,1,0,0,753,636,381,649,0.5,0.5,0.5,0.5,0,0.5,0.5,105,-0.9345430890097643
0,0.5,3898.5,1,105,4661,81,0,0,0,1,196,206,561,75,0.5,0.5,0.5,0.5,1,0.5,0.5,105,-0.7642235995939041
1,0.5,3898.5,1,105,2128,25,1,1,0,1,2278,2465,193,2002,1,1,0.5,1,1,1,0.5,105,0.6466659914356352
0,0.375,3898.5,1,105,1841,31,1,1,1,1,1774,1836,2360,1872,1,1,1,1,0,1,1,105,-0.9068731274087916
1,0.75,3898.5,1,105,1494,55,0,1,1,0,2298,718,268,1873,1,0.5,0.5,1,0,0.5,1,105,0.7519356161676876
0,0.5,3898.5,1,105,2110,39,0,0,0,0,2278,1978,1760,2015,1,1,1,1,1,1,1,105,-0.8932657788335416
0,0.375,3898.5,1,105,834,45,0,1,0,0,2475,638,2035,2198,1,0.5,1,1,1,0.5,1,105,-0.9578121609228312
0,0.25,3898.5,1,105,853,51,1,1,0,0,620,275,1885,1697,0.5,0.5,1,1,1,0.5,1,105,-0.9568510470829437
1,0.5,3898.5,1,105,3950,53,0,1,0,1,2302,723,2443,374,1,0.5,1,0.5,0,0.5,1,105,0.3441403506441538
1,0.75,3898.5,1,105,2168,41,0,0,0,0,2317,2053,2036,2420,1,1,1,1,1,1,1,105,0.6400243747332977
